Data,Polaridade,Paul Ekman,Tweets Limpos
3/2/2021,neutro,neutro, falta ar bonecas n atende celular mim pegar bombinha
3/2/2021,negativo,neutro, tanta dor  falta ar
3/2/2021,negativo,neutro,Tava tudo bem a agora pouco agora comecei ter falta ar
3/2/2021,neutro,neutro,to falta ar corona ansiedade
3/2/2021,positivo,neutro,AmanhÃ vou voltar exercÃxadcios casa  senti falta ar nada parecido acho q vai ser boa
3/2/2021,neutro,neutro,SerÃ febre best
3/2/2021,negativo,neutro, garganta inflamada semana passada inteira febre dor corpo mta dor garganta
3/2/2021,negativo,neutro, aqui tratando dores  febre o terrÃxadveis
3/2/2021,negativo,neutro,febre cansaÃo extremo gosto cheiro sono extremo dias abrir olhohttpstcok2jCw4ddpx
3/2/2021,neutro,neutro,Olhaaele es tendo tomar remÃdio tanta dor corpo febre primeiro dia
3/2/2021,neutro,neutro,Eno febre dor corpo garganta inflamou Acho q mudanÃa q clima pegou gargaâ httpstcodQ4FQzunny
3/2/2021,positivo,neutro, sinto dornFebre tambÃm  nEstou recuperando bem
3/2/2021,neutro,neutro,Banho frio dipirona molha meia Ãlcool coloca pÃs baixa rÃpido febre
3/3/2021,neutro,neutro,Bem explodiu treco mÃe ficamos bem doentes durante semana febre caralhos aâ httpstcoMOgHginWRW
3/3/2021,neutro,neutro,coisa comÃrcio fechado q ra fazendo falta eh academia devo estar febre
3/3/2021,neutro,neutro,Vcs  observaram desde ano passado ninguÃm morre febre amarela doenÃa vaca louca dengue doenÃa porco Ã  corona
3/3/2021,positivo,neutro,filha 8 anos segunda comeÃou sintomas olfato febre tosse seca pequena mancha noâ httpstco5DX7D0ycoR
3/3/2021,neutro,neutro,Ã febre pi
3/3/2021,neutro,medo,3 meses esperando cirurgia Sofia hoje bichinha iria operar acorda febre ’ tomara euâ httpstco8XkuzUTvSY
3/3/2021,neutro,neutro,curei remÃdio Ã certo fazer  medicar vez  existe me httpstcow6emjcHGIf
3/3/2021,negativo,neutro,bom dia acordei 2h manhÃ tremendo febre
3/3/2021,positivo,neutro,rapaz  mei ruim ontem tavo mei ruimnmas hoje acho  suaven tossindo regularmente â httpstco0UVv5y6WLm
3/3/2021,neutro,neutro,0731 aqui morrendo febre garganta fudida
3/3/2021,neutro,neutro,383 febre bom dia p
3/3/2021,negativo,medo,39Â febre Deus cÃu corre aqui
3/3/2021,neutro,neutro,febre aumentounnvou voltar dormir
3/3/2021,neutro,neutro,hora acordo ainda febre x8fu200¸x8f
3/3/2021,neutro,neutro,âGravaÃÃo 02Ann consegui dormir fiquei revirando camannO dia inicia  vou fazer vas es httpstcoviUlwMJiSr
3/3/2021,neutro,neutro,Acho febrexad
3/3/2021,positivo,neutro,Acho  febre  bem melhor ontem
3/3/2021,neutro,neutro,acordei arriada cheia febre ’
3/3/2021,neutro,tristeza,BebÃ febre
3/3/2021,neutro,neutro,boa febre noite toda
3/3/2021,positivo,neutro,Bom dia nAinda febre dor  garganta pegando fogo felizmente sinto cheiro sabor coisaâ httpstcowVUx66euYN
3/3/2021,neutro,neutro,Bom dia es febreD
3/3/2021,neutro,neutro,Bom dia ficou noite toda 38 febre ’
3/3/2021,negativo,raiva,bom dia ta acordado desde 300 dor  febre fudida  pqp
3/3/2021,neutro,neutro,bom diaacordei febre
3/3/2021,neutro,tristeza,Bryan febre aqui agarrada vendo desenho Ÿ
3/3/2021,neutro,neutro,CecÃxadlia queimando febre des ontem prÃprio zumbi aaaaassssssssss
3/3/2021,negativo,raiva,reuniÃo  a sensaÃÃo estar febre serÃ Ã covid apenas RAIVA
3/3/2021,negativo,neutro,vamos ficar cama pouco febre coriza garganta inflamada todos momentos ficar griâ httpstcoqI7SiamNoG
3/3/2021,negativo,neutro,dias normais  fico cansada imagina dois babys febre
3/3/2021,neutro,neutro,COVID detectado bado PCR devo estar 9Â dia febre Ox 97 nn sabeâ httpstcoSaDsOQIqqi
3/3/2021,neutro,neutro,amo febre
3/3/2021,neutro,neutro,Febre nunca embora
3/3/2021,neutro,neutro,Felipe febre Nessa altura campeonato
3/3/2021,neutro,neutro,gente avo  febre
3/3/2021,positivo,felicidade,graÃas deus hoje  acordei febre tomei remÃdio ontem acordei melhor vou marcar fazer teste
3/3/2021,neutro,neutro,Lembrei todas vezes HGEs falaram DENGO Inventando corpo mole febre 39ÂC
3/3/2021,neutro,tristeza,Leonan Ã agarrado pai  sentindo febre direto tadinho
3/3/2021,neutro,neutro,Luiz  queimando febre parece  aqui falando p cst deixando ngm dormir
3/3/2021,neutro,neutro,Metade madrugada claro henry queimando febre novo xadxadxad
3/3/2021,positivo,neutro,pai  hospital 75 pulmÃo commetido ficou semana lÃ sendo tratado melhorou tu httpstcolpFOtO20ov
3/3/2021,positivo,felicidade,febre baixou bastante   sentindo dor garganta finalmente
3/3/2021,negativo,tristeza,FEBRE BAIXOU SO QRIA IR PRESENCIAL MANO mami   academia merda vei
3/3/2021,neutro,neutro,febre passou
3/3/2021,neutro,neutro, dormir madrugada toda tanta febre ”
3/3/2021,neutro,neutro,ontem tava febre mÃe mandou ir deitar dormi tirou foto dormindo arrrr
3/3/2021,negativo,tristeza,passar madrugada inteira febre Ã fim msm
3/3/2021,neutro,tristeza,favor febre sai mim
3/3/2021,negativo,neutro,mim Ã  dia  indo trabalhar garganta inflamada virado noite febre
3/3/2021,neutro,neutro,Prevenir  remediar n controle relÃgio nControle infecÃÃo nLave mÃos Ãgua sabÃo frequentemâ httpstcoSpGJ6kGESP
3/3/2021,negativo,raiva,q Ãdio mano febre garganta doendo pai acorda fazer cafÃ cara sendo q pode fazer
3/3/2021,neutro,surpresa,q febre Ã Deus ’
3/3/2021,negativo,tristeza,quase 640 manhÃ desespero c crianÃa queimando febre deitada barriga
3/3/2021,neutro,neutro,noite mal dormida direito febre td
3/3/2021,neutro,neutro,Senti tanto frio madrugada certeza febre
3/3/2021,neutro,surpresa,Susto gota mÃe vindo 3h madrugada ver  febre
3/3/2021,neutro,neutro, febre
3/3/2021,neutro,tristeza, queimando febre  Ã posxadvel mano
3/3/2021,neutro,neutro,febre noite inteira acordei febre agora ir trabalhar  sei vou levantar cama
3/3/2021,neutro,tristeza,febre noite toda Deus ajude
3/3/2021,neutro,neutro,febre noite toda
3/3/2021,negativo,neutro,to febre  organismo quer matar
3/3/2021,negativo,raiva,VÃi  o puta pq  febre literalmente nada fico febre vei
3/3/2021,neutro,neutro,vei acho q to c febre
3/3/2021,neutro,neutro,Virada pois bebÃ didico ficou c febre noite toda
3/3/2021,positivo,neutro, es causando trabalho fissionais q tomaram duas doses eso bem eso fazendo testeâ httpstcon29bCVfH9H
3/3/2021,positivo,felicidade, dor braÃo vacina febre leve noite nunca fiquei o feliz sentir dor kkkkkknObriga httpstcoX80QBxo5hv
3/3/2021,negativo,tristeza, o triste pq mamÃe tomou vacina  tendo mil efeitos ruins bichinha passou noite toda tremendo febrâ httpstcoUBVY0pQCwU
3/3/2021,neutro,neutro,Concordo vc eviveis tratamento precoce vez ir hohttpstco2yvL99YVVo
3/3/2021,neutro,neutro,nunca saudades crises ansiedade sensaÃÃo falsa porÃm mentalmente forte deâ httpstcosFjhmpYnxS
3/3/2021,negativo,medo,horas ansiedade deixa ate falta ar parece ate vou morrer pqp
3/3/2021,negativo,raiva,crise ansiedade falta ar crlho
3/3/2021,neutro,neutro, vai hospital sentir falta Ar fica casa econÃmica gente vÃ ainda bem q aâ httpstcoF56Wy9nCGU
3/3/2021,neutro,neutro,2 cada 3 pacientes intubados Covid19 morrem mostra pesquisa Quantas pessoas o intubadas seguiâ httpstcoCtW5XMoh3T
3/3/2021,neutro,neutro,agorinha ja falta ar
3/3/2021,positivo,neutro, bem graÃas Deus  tosse coriza pouco falta ar geral  bem
3/3/2021,negativo,neutro,merda falta ar  voltando
3/3/2021,negativo,tristeza,acordar falta ar Ã pior coisa
3/3/2021,neutro,neutro,vezes  crise tosse falta ar lembro mulher triagem UPA  admitiu pqâ httpstconzZCI4juqz
3/3/2021,negativo,raiva,caralho todo dia falta ar
3/3/2021,negativo,neutro,CR falta ar acaba cmg
3/3/2021,negativo,neutro,crise falta ar toda hora dessas morro
3/3/2021,neutro,neutro,Eita falta ar dor peito louca
3/3/2021,negativo,neutro,ando sentindo muita falta ar a falar Ã acho vou conhecer deus daqui  dias
3/3/2021,negativo,raiva,odeio falta ar ai passa nada volta
3/3/2021,negativo,raiva,to om mta falta ar fiz nada q odio
3/3/2021,negativo,raiva,falta ar cacete
3/3/2021,neutro,neutro,curar tomate fazer pÃo tomate  achei dai  tremedeira falta ar mano
3/3/2021,neutro,neutro,Morrendo falta ar
3/3/2021,neutro,neutro,Qualquer coisa faÃa   morrendo falta ar
3/3/2021,neutro,neutro,falta ar aqui nadakkk
3/3/2021,neutro,neutro,carregador net pras outras redes social dormi casa 2 semana receber falta ar matando vamo revoar ‚
3/3/2021,neutro,neutro,bom dia acordei 2h manhÃ tremendo febre
3/3/2021,positivo,neutro,rapaz  mei ruim ontem tavo mei ruimnmas hoje acho  suaven tossindo regularmente â httpstco0UVv5y6WLm
3/4/2021,neutro,neutro,vc sabe  Ã  inalando pega nÃ ” velhinho toca emâ httpstcoTlCtMChL8d
3/4/2021,neutro,neutro,Espirrar enquanto soluÃa tosse Ã pior ainda
3/4/2021,neutro,neutro,Parem viajar maionese hein  tds testados semana msm tosse coâ httpstcoE5LRWrzSir
3/4/2021,negativo,raiva, bosta desse tosse dsgcd paÃxadsda a risada lixo humano  merece respeito niâ httpstco86853HjnFb
3/4/2021,neutro,medo,Bom dia acordou 230 tossindo horrores achando tava COVID Desliguei ar instantaneamenteâ httpstcoF52GBXN3yV
3/4/2021,neutro,neutro,LÃ escola muita crianÃa nariz escorrendo tosse gente avisa pais continuam indo simâ httpstcoFYN5yyNuuR
3/4/2021,neutro,neutro,sim sim sei fizeram testes deve ser  ficar tanto tempo nessa tosse
3/4/2021,neutro,neutro,crise pequenininha tosse voltaram clÃxadnica porÃm passou rapidinho   httpstcoqWOckmIDbv
3/4/2021,neutro,neutro,Mal estar dor  alg sintomas covid espero avÃ reaja bem A ontemâ httpstcoEuUjzdMoqT
3/4/2021,neutro,neutro,dia 10 janeiro 2020 doenÃa respiraria longou 40 dias ser admnistraâ httpstcoThA0MmD4zs
3/4/2021,positivo,neutro,febre ha 3 dias amem So muita tosse cansaÃo ainda to otima
3/4/2021,positivo,neutro,Agora  bem  mÃe  tosse ainda tratando blema Ã pai mÃe o gruâ httpstcolyTWmR19DP
3/4/2021,neutro,neutro,ouvi falar teste rÃpido  sabia pcr ubs nana queso  fazem vocÃ sintomaâ httpstco6aoVQcEXRd
3/4/2021,neutro,neutro,to assistindo virtual agora tosse espirros constantes enâ httpstcoIDijqBMI8i
3/4/2021,negativo,raiva,1 semana tosse merda vai tomar cu
3/4/2021,neutro,neutro,Acordei dor garganta tosse
3/4/2021,neutro,neutro,Cada quinta sextafeira Ã motivo  nesses dias ataca tosse dor   sobreviveu covid umas 15xâ httpstcotTpe4y2clB
3/4/2021,neutro,tristeza,Crise tosse nenÃm hora  consigo dormir ”
3/4/2021,neutro,neutro,nada crise tosse
3/4/2021,neutro,neutro,tosse n nunca
3/4/2021,neutro,neutro,cm tosse  p dormir direito
3/4/2021,neutro,neutro,Gaia sintomas covidnGaia febre alta faz 4 diasnEu tosse agora diarrÃianSaÃxadmos atendimentoâ httpstcoq9kOSTJKH6
3/4/2021,neutro,neutro,ontem hum vou  cuidar porque acho fim contas  achar dor  Ã covâ httpstcoaHy1TSq3XM
3/4/2021,neutro,neutro,Galera tosse hÃ 2 meses  precisa vir PS 3 manhÃ  viu pode esperar amanhecer x8dx8f¼x8dx8f¼x8dx8f¼
3/4/2021,negativo,raiva,hmmmm delÃxadcia dor  dor garganta tosse febre ESPERO MORRA
3/4/2021,negativo,neutro,Horrivel pescoÃo comeÃa coÃar aÃxad  tosse falta ar
3/4/2021,neutro,neutro,linha tempo encontrei amiga dia 6 dia 15 menos comeÃou sentir sintomas dia 22 testou pohttpstcoCfu41PSXQ0
3/4/2021,neutro,neutro,MÃe sexto sentindo sono acordada faz tempo Noah acordou pedindo Ãgua  percebi estavaâ httpstcodrkQLk72ZK
3/4/2021,negativo,neutro, aguento tosse
3/4/2021,negativo,raiva,q tosse chata afff
3/4/2021,negativo,neutro,Q tosse 
3/4/2021,negativo,raiva,inferno tosse junto garganta inflamada
3/4/2021,negativo,neutro,innia bixo nVoltando fÃrias virado ainda sequelado covid passou quase mÃs tosse ainda persiste Foda
3/4/2021,negativo,raiva,Rinite tosse FDP  deixa dormir nada
3/4/2021,neutro,neutro, queria ficar boa tosse
3/4/2021,negativo,neutro, tosse parece  raspando prego garganta inflamada   dormir piorar ficoâ httpstcoioAGqyTb1w
3/4/2021,neutro,neutro, tosse o feia parecendo senhor q fuma 7 maÃo dia
3/4/2021,neutro,neutro,commisso extrema imporncia agora  tosse pq peguei chuva ontem xad
3/4/2021,neutro,neutro,to tosse n consigo dormirxad
3/4/2021,neutro,neutro,toda vez q venho p mÃe fico ruim antes fiquei c tosse caralho hoje fiquei resfriada devoâ httpstcoNfNkxSMJWY
3/4/2021,neutro,neutro,tosse nada
3/4/2021,neutro,neutro,Vou tentar dormir tosse ta matando xad
3/4/2021,negativo,raiva,Contra tudo vocÃ disse principais coisas  feitas chutar vocÃ siensia paraâ httpstcoRv3qdgDMLO
3/4/2021,neutro,neutro,Es falta ar
3/4/2021,negativo,raiva,Fica casa ate morrer falta ar Genocida
3/4/2021,neutro,neutro,Fique casa volte sentir falta ar
3/4/2021,negativo,raiva,Nunca vou esquecer  cure centro medico falta ar VocÃ contribui indiretaâ httpstco6pdJN524TF
3/4/2021,negativo,raiva,Olha vagabundo dizia curar hospital somente caso falta ar jurava qâ httpstco1xZpKhdJ6H
3/4/2021,neutro,neutro, cure ajuda mÃdica sentir falta ArnnHenrique Mandetta
3/4/2021,negativo,raiva,seguir tocolo  curar ajuda mÃdica falta ar  es httpstcojSBBbMCJld
3/4/2021,neutro,neutro,Vamos eno todos Ã vacina  esperar ficar falta ar  certo
3/4/2021,negativo,raiva,Vc coragem chamar alguÃm charlao KkkkkkkkkknCom certeza vacina serÃ melhor Fiâ httpstcoKxHdM2Qojb
3/4/2021,negativo,raiva,VocÃ Ã responvel milhares mortes infectados âFique Casaâx9d  vÃ hospital quandoâ httpstcoMZ5UQIOnhg
3/4/2021,negativo,raiva,Vc es parabenizando ex ministro orientou pessoas curarem auxÃxadlio  httpstcoQKUzWxwU65
3/4/2021,neutro,neutro,Fique casa a sentir falta ar
3/4/2021,negativo,raiva,Eno vamos tentarficar casa esperando sentir falta ar ir hospital morrerfico 
3/4/2021,negativo,raiva,ximo aniverrio 01 ano tocolo genocida Mandetta Fique casa  curâ httpstcobfNn61X5Yt
3/4/2021,negativo,neutro, acontecido vez comigo ano passado porque sentido falta ar achando Covid eraâ httpstco3YQr6JOfdG
3/4/2021,neutro,neutro,Acordei c falta ar httpstcoAKqSRIhc0G
3/4/2021,neutro,neutro,enquanto  vacina todo mundo deixa morrer receita dipirona A httpstcowcLYAvMIGy
3/4/2021,neutro,neutro,Ã‰ algo ser estudado caso caso pois medicamento indicado pode servir ajudar pacientes oâ httpstcoV1dPxinKtf
3/4/2021,neutro,neutro,principal Ã uso mÃscara qualidade erroâ httpstcosaKnVrRPmd
3/4/2021,negativo,raiva,Dudu  sacanagem cara heim  febre hospitais campanha Ah ocupaÃÃo es baixâ httpstcozZYSZwgUvn
3/4/2021,negativo,tristeza,inÃxadcio pandemia comprei cookies padaria dei mordida seguida dei  pai comâ httpstcoytBXryPO3c
3/4/2021,neutro,neutro,bom dia amor dormiu bem olha sensaÃÃo q  febre garganta seca dor  talvezâ httpstcomsLpffE1X1
3/4/2021,neutro,neutro,vou esperar todo mundo sair caÃar termÃmetro ver  febre tomar dipirona  passar aâ httpstco6K7JcjXyZL
3/4/2021,neutro,neutro,Nao seinRsnnOficialmente naonMas ja episodios ficar tres dias zuado febre alta faâ httpstcopEtUy2dm7k
3/4/2021,positivo,neutro,febre ha 3 dias amem So muita tosse cansaÃo ainda to otima
3/4/2021,neutro,neutro, consegui dormir noite febre
3/4/2021,neutro,neutro, barrada febre  sabia irmÃ tbm barrada  febrâ httpstcocKV3vgTp4K
3/4/2021,negativo,tristeza,38 febre dores passar madrugada acordado apenas tentando cochilar causa dor dor corpo super quenâ httpstcoFgvPTmCvA6
3/4/2021,neutro,neutro,filha vizinha passou dias tendo febre  morrendo tossir mÃe fez hoje msm mandou escolann·
3/4/2021,neutro,tristeza,noite toda queimando febre Agarrado mim x8fu200¸x8f
3/4/2021,neutro,neutro,Ãtima hr p ter crise febre
3/4/2021,negativo,neutro,Acordar plenas 520 madrugada febre garganta inflamada ate pisar chÃo doi  consegui dormir maiâ httpstcooCWO7LSZl2
3/4/2021,negativo,raiva,acordei febre dnv Q ÃDIO
3/4/2021,neutro,neutro,Acordei febre bom dia
3/4/2021,neutro,tristeza,Acordei Arthur febre nada bom dia
3/4/2021,neutro,neutro,Acordei lio pelando febre braÃo vou lovo remedio pra
3/4/2021,neutro,neutro,acordei nada queimando febre muita dor corpo
3/4/2021,neutro,neutro,Amanheci febre dor corpo  espero  Covid
3/4/2021,neutro,neutro,Bom dia  passou noite 3839 febre
3/4/2021,positivo,tristeza,Bom diiiianTo bem melhor  febre ha 3 dias amÃm senhornTriste tudo vivendo preocupada râ httpstcoeVV9FhPduQ
3/4/2021,negativo,tristeza,Cochilei acordei queimando febre dnv senhor  sei vou aguentar tudo q  acontecendo nxad
3/4/2021,neutro,neutro,Desde badodomingo  sintomas gripe   febre Hoje acordei tossindo catarro Ai pensaâ httpstcoAfYFIYzB2t
3/4/2021,neutro,neutro,nada febre madrugada
3/4/2021,neutro,tristeza,acho  febre aaaaah
3/4/2021,neutro,neutro,eloa pelando tanta febre
3/4/2021,positivo,neutro,noite passei sufoco 394 graus febre adeÃo tanto Deus pessoas lado rioâx9d¸x8f
3/4/2021,neutro,neutro,Victor acordou c febrepassando mal cedoU0001f972
3/4/2021,negativo,tristeza,  queimado febre  nÃ
3/4/2021,neutro,neutro,exatamente agoranncom febre cama httpstcow9S7jJoHTh
3/4/2021,negativo,tristeza,febre noite toda DEUS  queria dormir direto
3/4/2021,negativo,tristeza,Ja febre 500 vezes mal consigo ficar pÃ amamentaÃÃo nao Ã nada facil vontade Ã desistir
3/4/2021,neutro,raiva,Luiz  c febre desde terÃa cara
3/4/2021,negativo,tristeza,Mds n aguento todo dia ficar febre
3/4/2021,neutro,neutro,febre nada to dor barriga acho q to intoxicada
3/4/2021,neutro,neutro,deus passei noite inteira acordada ardendo febre tanta tanta dor  nenhum dois passou a agora
3/4/2021,negativo,neutro,odeio febre
3/4/2021,negativo,tristeza,Odeio ver filho c febre dois dias seguidos odeio vrt amuadinho choro dms queria tirar tudo pega p mim xad
3/4/2021,negativo,raiva,olha hora febre rio cara puta pariu vai toma cu
3/4/2021,positivo,neutro,Parece febre embora
3/4/2021,negativo,raiva,febre chataaaaa
3/4/2021,negativo,tristeza,queimando febre noite toda deus cÃu
3/4/2021,neutro,neutro,serÃ febre
3/4/2021,negativo,neutro, passando mto mal achei q tava melhorando eh febre dor noite inteira
3/4/2021,neutro,neutro,to febre tremendo frio
3/4/2021,neutro,neutro,tossindo gripado febre  todo ralado
3/4/2021,negativo,neutro,Trabalhar noite dormir direito febre Ã foda
3/4/2021,neutro,neutro,Vcs tbm sentem ouvido vcs coÃando eso febre
3/4/2021,negativo,tristeza,vei virei noite vendo novela enquanto chorava conta febre odeio
3/4/2021,neutro,neutro,Amiga Henrique  doente  cuidando passou noite febre chega queimava MDhttpstcooFniCB3Di7
3/5/2021,neutro,neutro,Henrique tomou vacina covid ontem acho febre nele pior  tava bem grâ httpstcoykWWGrRCtr
3/5/2021,neutro,neutro,Covid causa falta ar gente sabe  vai ter
3/5/2021,neutro,neutro,Porque duas tipo personalidade gente tava conversando agora pouco â httpstconArot3HiHb
3/5/2021,positivo,neutro,sim dias crise ansiedade fiquei falta ar aÃxad coloquei vÃxa httpstcoM5EJlIrMh2
3/5/2021,negativo,neutro,caras Ã so noxadcia sobre covid passar tv aparecer tl comeÃo sentir falta ar kkkkk deâ httpstcodui8Be6OFo
3/5/2021,neutro,neutro,vez   ansiosa muita coisa  assim  falta ar
3/5/2021,neutro,neutro,mo louco sala toda brincou charlie charlie todo mundo passou mal  tava crise asmaâ httpstcoEEgPzZOf56
3/5/2021,neutro,raiva,deus falta faz FESTA muvuca calor suor open bar cheirÃo maconha ar Ãdio covid 19 vc pagaaaa
3/5/2021,negativo,tristeza,ansiedade ta atacada falta ar comeÃo tremer serio to mal caralho
3/5/2021,negativo,tristeza, passando mal  sei lidar coisas  sei lidar ser humano vou morrer falta ar
3/5/2021,negativo,tristeza,vazio o grande q  a falta ar
3/5/2021,negativo,neutro,VocÃ sabe Ã chorar motivosnTer falta ar Ter nervosismo paranÃias sentido dor peito senâ httpstcouHbKCRj163
3/5/2021,negativo,tristeza,fiquei falta ar tanto chorar
3/5/2021,negativo,raiva,2020 mandetta mandando ficar casa a sentir falta ar precisar respirador CARÃx8 httpstcoQWwe4SypBR
